Power,Minute
2420,475
2420,476
2420,477
2420,478
2420,479
2420,480
2420,481
2420,482
2420,483
2420,484
2420,485
2420,486
2420,487
2420,488
2420,489
2420,490
2420,491
2420,492
2420,493
2420,494
2420,495
2420,496
2420,497
2420,498
2420,499
2420,500
2420,501
2420,502
2420,503
2420,504
2420,505
2420,506
2420,507
2420,508
2420,509
2420,510
2420,511
2420,512
2420,513
2420,514
2420,515
2420,516
2420,517
2420,518
2420,519
2420,520
2420,521
2420,522
2420,523
2420,524
2420,525
2420,526
2420,527
2420,528
2420,529
2420,530
2420,531
2420,532
2420,533
2420,534
2420,535
2420,536
2420,537
2420,538
2420,539
2420,540
2420,541
2420,542
2420,543
2420,544
2420,545
2420,546
2420,547
2420,548
2420,549
2420,550
2420,551
2420,552
2420,553
2420,554
2420,555
2420,556
2420,557
2420,558
2420,559
2420,560
2420,561
2420,562
2420,563
2420,564
2420,565
2420,566
2420,567
2420,568
2420,569
2420,570
2420,571
2420,572
2420,573
2420,574
2420,575
2420,576
2420,577
2420,578
2420,579
2420,580
2420,581
2420,582
2420,583
2420,584
2420,585
2420,586
2420,587
2420,588
2420,589
2420,590
2420,591
2420,592
2420,593
2420,594
2420,595
2420,596
2420,597
2420,598
2420,599
2420,600
2420,601
2420,602
2420,603
2420,604
2420,605
2420,606
2420,607
2420,608
2420,609
2420,610
2420,611
2420,612
2420,613
2420,614
2420,615
2420,616
2420,617
2420,618
2420,619
2420,620
2420,621
2420,622
2420,623
2420,624
2420,625
2420,626
2420,627
2420,628
2420,629
2420,630
2420,631
2420,632
2420,633
2420,634
2420,635
2420,636
2420,637
2420,638
2420,639
2420,640
2420,641
2420,642
2420,643
2420,644
2420,645
2420,646
2420,647
2420,648
2420,649
2420,650
2420,651
2420,652
2420,653
2420,654
2420,655
2420,656
2420,657
2420,658
2420,659
2420,660
2420,661
2420,662
2420,663
2420,664
2420,665
2420,666
2420,667
2420,668
2420,669
2420,670
2420,671
2420,672
2420,673
2420,674
2420,675
2420,676
2420,677
2420,678
2420,679
2420,680
2420,681
2420,682
2420,683
2420,684
3420,685
3420,686
3420,687
3420,688
3420,689
3420,690
3420,691
3420,692
3420,693
3420,694
3420,695
3420,696
3420,697
3420,698
3420,699
3420,700
3420,701
3420,702
3420,703
3420,704
3420,705
3420,706
3620,707
3620,708
3620,709
3620,710
3620,711
3620,712
3620,713
3620,714
3620,715
3620,716
3620,717
3620,718
3620,719
3620,720
3620,721
3620,722
3620,723
3620,724
3620,725
3620,726
3620,727
3620,728
3620,729
3620,730
3620,731
3620,732
3620,733
3620,734
3620,735
3620,736
3620,737
3620,738
3620,739
3620,740
3620,741
3620,742
3620,743
3620,744
3620,745
4620,746
4620,747
4620,748
4620,749
4620,750
4620,751
4620,752
4620,753
4620,754
4620,755
4620,756
4620,757
4620,758
4620,759
4620,760
4620,761
4620,762
4620,763
4620,764
4620,765
4620,766
4620,767
4620,768
4620,769
4620,770
4620,771
4620,772
4620,773
4620,774
4620,775
4620,776
4620,777
4620,778
4620,779
4620,780
4620,781
4620,782
4620,783
4620,784
4620,785
4620,786
4620,787
4620,788
4620,789
4620,790
4620,791
4620,792
4620,793
4620,794
4620,795
4620,796
4620,797
4620,798
4620,799
4620,800
4620,801
4620,802
4620,803
4620,804
4620,805
4620,806
4620,807
4620,808
4620,809
4620,810
4620,811
4620,812
4620,813
4620,814
4620,815
4620,816
4620,817
4620,818
4620,819
4620,820
4620,821
4620,822
4620,823
4620,824
4620,825
4620,826
4620,827
4620,828
4620,829
4620,830
4620,831
4620,832
4620,833
4620,834
4620,835
4620,836
4620,837
4620,838
4620,839
4620,840
4620,841
4620,842
4620,843
4620,844
4620,845
4620,846
4620,847
4620,848
4620,849
4620,850
4620,851
4620,852
4620,853
4620,854
4620,855
4620,856
4620,857
4620,858
4620,859
4620,860
4620,861
4620,862
4620,863
4620,864
4620,865
4620,866
4620,867
4620,868
4620,869
4620,870
4620,871
4620,872
4620,873
4620,874
4620,875
4620,876
4620,877
4620,878
4620,879
4620,880
4620,881
4620,882
4620,883
4620,884
4620,885
4620,886
4620,887
4620,888
4620,889
4620,890
4620,891
4620,892
4620,893
4620,894
4620,895
4620,896
4620,897
4620,898
4620,899
4620,900
4620,901
4620,902
4620,903
4620,904
4620,905
4620,906
4620,907
4620,908
4620,909
4620,910
4620,911
4620,912
4620,913
4620,914
4620,915
4620,916
4620,917
4620,918
4620,919
4620,920
4620,921
4620,922
4620,923
4620,924
4620,925
4620,926
4620,927
4620,928
4620,929
4620,930
4620,931
4620,932
4620,933
4620,934
4620,935
4620,936
4620,937
4620,938
4620,939
4620,940
4620,941
4620,942
4620,943
4620,944
4620,945
4620,946
4620,947
4620,948
4620,949
4620,950
4620,951
4620,952
4620,953
4620,954
4620,955
4620,956
4620,957
4620,958
4620,959
4620,960
4620,961
4620,962
4620,963
4620,964
4620,965
4620,966
4620,967
4620,968
4620,969
4620,970
4620,971
4620,972
4620,973
4620,974
4620,975
4620,976
4620,977
4620,978
4620,979
4620,980
4620,981
4620,982
4620,983
4620,984
4620,985
4620,986
4620,987
4620,988
4620,989
4620,990
4620,991
4620,992
4620,993
4620,994
4620,995
4620,996
4620,997
4620,998
4620,999
4620,1000
4620,1001
4620,1002
4620,1003
4620,1004
4620,1005
4620,1006
4620,1007
4620,1008
4620,1009
4620,1010
4620,1011
4620,1012
4620,1013
4620,1014
4620,1015
4620,1016
4620,1017
4620,1018
4620,1019
4620,1020
4620,1021
4620,1022
4620,1023
4620,1024
4620,1025
4620,1026
4620,1027
4620,1028
4620,1029
4620,1030
4620,1031
4620,1032
4620,1033
4620,1034
4620,1035
4620,1036
4620,1037
4620,1038
4620,1039
4620,1040
3820,1041
3820,1042
3820,1043
3820,1044
3820,1045
3820,1046
3820,1047
3820,1048
3820,1049
3820,1050
3820,1051
3820,1052
3820,1053
3820,1054
3820,1055
3820,1056
3820,1057
3820,1058
3820,1059
3820,1060
3820,1061
3820,1062
3820,1063
3820,1064
3820,1065
3820,1066
3820,1067
3820,1068
3820,1069
3820,1070
3820,1071
3820,1072
3820,1073
3820,1074
3820,1075
3820,1076
3820,1077
3820,1078
3820,1079
3820,1080
3820,1081
3820,1082
3820,1083
3820,1084
3820,1085
3820,1086
3820,1087
3820,1088
3820,1089
3820,1090
3820,1091
3820,1092
3820,1093
3820,1094
3820,1095
3820,1096
3820,1097
3820,1098
3820,1099
3820,1100
3820,1101
3820,1102
3820,1103
3820,1104
3820,1105
3820,1106
3820,1107
3820,1108
3820,1109
3820,1110
3820,1111
3820,1112
3820,1113
3820,1114
3820,1115
3820,1116
3820,1117
3820,1118
3820,1119
3820,1120
3820,1121
3820,1122
3820,1123
3820,1124
3820,1125
3820,1126
3820,1127
3820,1128
3820,1129
3820,1130
3820,1131
3820,1132
3820,1133
3820,1134
3820,1135
3820,1136
3820,1137
3820,1138
3820,1139
3820,1140
3820,1141
3820,1142
3820,1143
3820,1144
3820,1145
3820,1146
3820,1147
3820,1148
3820,1149
3820,1150
3820,1151
3820,1152
3820,1153
3820,1154
3820,1155
3820,1156
3820,1157
3820,1158
3820,1159
2620,1160
2620,1161
2620,1162
2620,1163
2620,1164
2620,1165
2620,1166
2620,1167
2620,1168
2620,1169
2620,1170
2620,1171
2620,1172
2620,1173
2620,1174
2620,1175
2620,1176
2620,1177
2620,1178
2620,1179
2620,1180
2420,1181
2420,1182
2420,1183
2420,1184
2420,1185
2420,1186
2420,1187
2420,1188
2420,1189
2420,1190
2420,1191
2170,1192
2170,1193
2170,1194
2170,1195
2050,1196
2050,1197
2050,1198
2050,1199
2050,1200
2050,1201
2050,1202
2050,1203
2050,1204
2050,1205
2050,1206
2050,1207
2050,1208
2050,1209
2050,1210
2050,1211
2050,1212
2050,1213
2050,1214
2050,1215
2050,1216
2050,1217
2050,1218
2050,1219
2050,1220
2050,1221
2050,1222
3550,1223
3550,1224
3550,1225
3550,1226
2550,1227
2550,1228
2550,1229
2550,1230
2550,1231
2550,1232
2550,1233
2550,1234
2550,1235
2550,1236
2550,1237
2550,1238
2550,1239
2550,1240
2550,1241
2550,1242
2550,1243
2550,1244
2550,1245
2550,1246
2550,1247
2550,1248
2550,1249
2500,1250
2500,1251
2500,1252
2500,1253
2500,1254
2500,1255
2500,1256
2500,1257
2500,1258
2500,1259
2500,1260
2500,1261
2500,1262
2500,1263
2500,1264
2500,1265
2500,1266
2500,1267
2500,1268
2500,1269
2500,1270
2500,1271
2500,1272
2500,1273
2500,1274
2500,1275
2500,1276
2500,1277
2500,1278
2500,1279
2500,1280
2500,1281
2500,1282
2500,1283
2500,1284
2500,1285
2500,1286
2500,1287
2500,1288
2500,1289
2500,1290
2500,1291
2500,1292
2500,1293
2500,1294
2500,1295
2500,1296
2500,1297
2500,1298
2500,1299
2500,1300
2500,1301
2500,1302
2500,1303
2500,1304
1500,1305
1500,1306
1500,1307
1500,1308
1500,1309
1500,1310
1500,1311
1500,1312
1500,1313
1500,1314
1500,1315
1500,1316
1500,1317
1500,1318
1500,1319
1500,1320
1500,1321
1500,1322
1500,1323
1500,1324
1500,1325
1500,1326
1500,1327
1500,1328
1500,1329
1500,1330
1500,1331
1500,1332
1500,1333
1500,1334
1500,1335
1500,1336
1500,1337
1500,1338
1500,1339
1500,1340
1500,1341
1500,1342
1500,1343
1500,1344
1500,1345
1500,1346
1500,1347
1500,1348
1500,1349
1500,1350
1500,1351
1500,1352
1500,1353
1500,1354
1500,1355
1500,1356
1500,1357
1500,1358
1500,1359
1500,1360
1500,1361
1500,1362
1500,1363
1500,1364
1500,1365
1500,1366
1500,1367
1500,1368
1500,1369
0,1370
0,1371
0,1372
0,1373
0,1374
0,1375
0,1376
0,1377
0,1378
0,1379
0,1380
0,1381
0,1382
0,1383
0,1384
0,1385
0,1386
0,1387
0,1388
0,1389
0,1390
0,1391
0,1392
0,1393
0,1394
0,1395
0,1396
0,1397
0,1398
0,1399
0,1400
0,1401
0,1402
0,1403
0,1404
0,1405
0,1406
0,1407
0,1408
0,1409
0,1410
0,1411
0,1412
0,1413
0,1414
0,1415
0,1416
0,1417
0,1418
0,1419
0,1420
0,1421
0,1422
0,1423
0,1424
0,1425
0,1426
0,1427
0,1428
0,1429
0,1430
0,1431
0,1432
0,1433
0,1434
0,1435
0,1436
0,1437
0,1438
0,1439
