Power,Minute
2370,480
2370,481
2370,482
2370,483
2370,484
2370,485
2370,486
2370,487
2370,488
2370,489
2370,490
2370,491
3370,492
3420,493
3420,494
3420,495
3420,496
3420,497
3420,498
3420,499
3420,500
3420,501
3420,502
3420,503
3420,504
3420,505
3420,506
3420,507
3420,508
3420,509
3420,510
3420,511
3420,512
3420,513
3420,514
3420,515
3420,516
3420,517
3420,518
3420,519
3420,520
3420,521
3420,522
3420,523
3420,524
3420,525
3420,526
3420,527
3420,528
3420,529
3420,530
3420,531
3420,532
3420,533
3420,534
3420,535
3420,536
3420,537
3420,538
3420,539
3420,540
3420,541
3420,542
3420,543
3420,544
3420,545
3420,546
3420,547
3420,548
3420,549
3420,550
3420,551
3420,552
3420,553
3420,554
3420,555
3420,556
3420,557
3420,558
3420,559
3420,560
3420,561
3420,562
3420,563
3420,564
3420,565
3420,566
3420,567
3420,568
3420,569
3420,570
3420,571
3420,572
3420,573
3420,574
3420,575
3420,576
3420,577
3420,578
3420,579
3420,580
3420,581
3420,582
3420,583
3420,584
3420,585
3420,586
3420,587
3420,588
3420,589
3420,590
3420,591
3420,592
3420,593
3420,594
3420,595
3420,596
3420,597
3420,598
3420,599
3420,600
3420,601
3420,602
3420,603
3420,604
3420,605
3420,606
3420,607
3420,608
3420,609
3420,610
3420,611
3420,612
3420,613
3420,614
3420,615
3420,616
3420,617
3420,618
3420,619
3420,620
3420,621
3420,622
3420,623
3420,624
3420,625
3420,626
3420,627
3420,628
3420,629
3420,630
3420,631
3420,632
3420,633
3420,634
3420,635
3420,636
3420,637
3420,638
3420,639
3420,640
3420,641
3420,642
3420,643
3420,644
3420,645
3420,646
3420,647
3420,648
3420,649
3420,650
3420,651
3420,652
3420,653
3420,654
3420,655
3420,656
3420,657
3420,658
3420,659
3420,660
3420,661
3420,662
3420,663
3420,664
3420,665
3420,666
3420,667
3420,668
3420,669
3420,670
3420,671
3420,672
3420,673
3420,674
3420,675
3420,676
3420,677
3420,678
3420,679
3420,680
3420,681
3420,682
3420,683
3420,684
3420,685
3420,686
3420,687
3420,688
3420,689
3420,690
3420,691
3420,692
3420,693
3420,694
3420,695
3420,696
3420,697
3420,698
3420,699
3420,700
3420,701
3420,702
3420,703
3420,704
3420,705
3420,706
3420,707
3420,708
3420,709
3420,710
3420,711
3420,712
3420,713
4420,714
4420,715
4420,716
4420,717
4420,718
4420,719
4420,720
4420,721
4420,722
4420,723
4420,724
4420,725
4420,726
4420,727
4420,728
4420,729
4420,730
4420,731
4420,732
4420,733
4420,734
4420,735
4420,736
4420,737
4420,738
4420,739
4420,740
4420,741
4420,742
4420,743
4420,744
4420,745
4420,746
4420,747
4420,748
4420,749
4420,750
4420,751
4420,752
4420,753
4420,754
4420,755
4420,756
4620,757
4620,758
4620,759
4620,760
4620,761
4620,762
4620,763
4620,764
4620,765
4620,766
4620,767
4620,768
4620,769
4620,770
4620,771
4620,772
4620,773
4620,774
4620,775
4620,776
4620,777
4620,778
4620,779
4620,780
4620,781
4620,782
4620,783
4620,784
4620,785
4620,786
4620,787
4620,788
4620,789
4620,790
4620,791
4620,792
4620,793
4620,794
4620,795
4620,796
4620,797
4620,798
4620,799
4620,800
4620,801
4620,802
4620,803
4620,804
4620,805
4620,806
4620,807
4620,808
4620,809
4620,810
4620,811
4620,812
4620,813
4620,814
4620,815
4620,816
4620,817
4620,818
4620,819
4620,820
4620,821
4620,822
4620,823
4620,824
4620,825
4620,826
4620,827
4620,828
4620,829
4620,830
4620,831
4620,832
4620,833
4620,834
4620,835
4620,836
4620,837
4620,838
4620,839
4620,840
4620,841
4620,842
4620,843
4620,844
4620,845
4620,846
4620,847
4620,848
4620,849
4620,850
4620,851
4620,852
4620,853
4620,854
4620,855
4620,856
4620,857
4620,858
4620,859
4620,860
4620,861
4620,862
4620,863
4620,864
4620,865
4620,866
4620,867
4620,868
4620,869
4620,870
4620,871
4620,872
4620,873
4620,874
4620,875
4620,876
4620,877
4620,878
4620,879
4620,880
4620,881
4620,882
4620,883
4620,884
4620,885
4620,886
4620,887
4620,888
4620,889
4620,890
4620,891
4620,892
4620,893
4620,894
4620,895
4620,896
4620,897
4620,898
4620,899
4620,900
4620,901
4620,902
4620,903
4620,904
4620,905
4620,906
4620,907
4620,908
4620,909
4620,910
4620,911
4620,912
4620,913
4620,914
4620,915
4620,916
4620,917
4620,918
4620,919
4620,920
4620,921
4620,922
4620,923
4620,924
4620,925
4620,926
4620,927
4620,928
4620,929
4620,930
4620,931
4620,932
4620,933
4620,934
4620,935
4620,936
4620,937
4620,938
4620,939
4620,940
4620,941
4620,942
4620,943
4620,944
4620,945
4620,946
4620,947
4620,948
4620,949
4620,950
4620,951
4620,952
4620,953
4620,954
4620,955
4620,956
4620,957
4620,958
4620,959
4620,960
4620,961
4620,962
4620,963
4620,964
4620,965
4620,966
4620,967
4620,968
4620,969
4620,970
4620,971
4620,972
4620,973
4620,974
4620,975
4620,976
4620,977
4620,978
4620,979
4620,980
4620,981
4620,982
4620,983
4620,984
4620,985
4620,986
4620,987
4620,988
4620,989
4620,990
4620,991
4620,992
4620,993
4620,994
4620,995
4620,996
4620,997
4620,998
4620,999
4620,1000
4620,1001
4620,1002
4620,1003
4620,1004
4620,1005
4620,1006
4620,1007
4620,1008
4620,1009
4620,1010
4620,1011
4620,1012
4620,1013
4620,1014
4620,1015
4620,1016
4620,1017
4620,1018
4620,1019
4620,1020
4620,1021
4620,1022
4620,1023
4620,1024
4620,1025
4620,1026
4620,1027
4620,1028
4620,1029
4620,1030
4620,1031
4620,1032
4620,1033
4620,1034
4620,1035
4620,1036
4620,1037
4620,1038
4620,1039
4620,1040
4620,1041
4620,1042
4620,1043
4620,1044
4620,1045
4620,1046
4620,1047
4620,1048
4620,1049
4620,1050
4620,1051
4620,1052
4620,1053
4620,1054
4620,1055
4620,1056
4620,1057
4620,1058
4620,1059
4620,1060
4570,1061
4570,1062
4570,1063
4570,1064
4570,1065
4570,1066
4570,1067
4570,1068
4570,1069
4570,1070
4570,1071
4570,1072
4570,1073
4570,1074
4570,1075
4570,1076
4570,1077
4570,1078
4570,1079
4570,1080
4570,1081
4450,1082
4450,1083
4450,1084
4450,1085
4450,1086
4450,1087
4450,1088
4450,1089
4450,1090
4450,1091
4450,1092
4450,1093
4450,1094
4450,1095
4450,1096
4450,1097
4450,1098
4450,1099
4450,1100
4450,1101
4450,1102
4450,1103
4450,1104
4450,1105
4450,1106
4450,1107
4450,1108
4450,1109
4450,1110
4450,1111
4450,1112
4450,1113
4450,1114
4450,1115
4450,1116
4450,1117
4450,1118
4450,1119
4450,1120
4450,1121
4450,1122
4450,1123
4450,1124
4450,1125
4450,1126
4450,1127
4450,1128
4450,1129
4250,1130
4250,1131
4250,1132
4250,1133
4250,1134
4250,1135
4250,1136
4250,1137
4250,1138
4250,1139
4250,1140
4250,1141
4250,1142
4250,1143
4250,1144
4250,1145
4250,1146
4250,1147
4250,1148
4250,1149
4250,1150
4250,1151
4250,1152
4250,1153
4250,1154
4250,1155
4250,1156
4250,1157
4250,1158
4250,1159
4250,1160
4250,1161
4250,1162
3450,1163
3450,1164
3450,1165
3450,1166
3450,1167
3450,1168
3450,1169
3450,1170
3450,1171
3450,1172
2250,1173
2250,1174
2250,1175
2250,1176
2250,1177
2250,1178
2250,1179
2250,1180
2250,1181
2250,1182
2250,1183
2250,1184
2250,1185
2250,1186
2250,1187
2250,1188
2250,1189
2250,1190
2000,1191
2000,1192
2000,1193
2000,1194
2000,1195
2000,1196
2000,1197
2000,1198
2000,1199
2000,1200
2000,1201
2000,1202
2000,1203
2000,1204
2000,1205
2000,1206
2000,1207
2000,1208
2000,1209
2000,1210
2000,1211
2000,1212
2000,1213
2000,1214
3500,1215
3500,1216
3500,1217
3500,1218
3500,1219
3500,1220
3500,1221
3500,1222
3500,1223
3500,1224
3500,1225
3500,1226
3500,1227
3500,1228
3500,1229
3500,1230
3500,1231
3500,1232
3500,1233
3500,1234
3500,1235
3500,1236
3500,1237
3500,1238
3500,1239
3500,1240
3500,1241
3500,1242
3500,1243
3500,1244
3500,1245
3500,1246
3500,1247
3500,1248
3500,1249
3500,1250
3500,1251
3500,1252
2500,1253
2500,1254
2500,1255
2500,1256
2500,1257
2500,1258
2500,1259
2500,1260
2500,1261
1500,1262
1500,1263
1500,1264
1500,1265
1500,1266
1500,1267
1500,1268
1500,1269
1500,1270
1500,1271
1500,1272
1500,1273
1500,1274
1500,1275
1500,1276
1500,1277
1500,1278
1500,1279
1500,1280
1500,1281
1500,1282
1500,1283
1500,1284
1500,1285
1500,1286
1500,1287
1500,1288
1500,1289
1500,1290
1500,1291
1500,1292
1500,1293
1500,1294
1500,1295
1500,1296
1500,1297
1500,1298
1500,1299
1500,1300
1500,1301
1500,1302
1500,1303
1500,1304
1500,1305
1500,1306
1500,1307
1500,1308
1500,1309
1500,1310
1500,1311
1500,1312
1500,1313
1500,1314
1500,1315
1500,1316
1500,1317
1500,1318
1500,1319
1500,1320
1500,1321
1500,1322
1500,1323
1500,1324
1500,1325
1500,1326
1500,1327
1500,1328
1500,1329
1500,1330
1500,1331
1500,1332
1500,1333
1500,1334
1500,1335
1500,1336
1500,1337
1500,1338
1500,1339
1500,1340
1500,1341
1500,1342
1500,1343
1500,1344
1500,1345
1500,1346
1500,1347
1500,1348
1500,1349
1500,1350
1500,1351
1500,1352
1500,1353
1500,1354
1500,1355
1500,1356
1500,1357
1500,1358
1500,1359
1500,1360
1500,1361
0,1362
0,1363
0,1364
0,1365
0,1366
0,1367
0,1368
0,1369
0,1370
0,1371
0,1372
0,1373
0,1374
0,1375
0,1376
0,1377
0,1378
0,1379
0,1380
0,1381
0,1382
0,1383
0,1384
0,1385
0,1386
0,1387
0,1388
0,1389
0,1390
0,1391
0,1392
0,1393
0,1394
0,1395
0,1396
0,1397
0,1398
0,1399
0,1400
0,1401
0,1402
0,1403
0,1404
0,1405
0,1406
0,1407
0,1408
0,1409
0,1410
0,1411
0,1412
0,1413
0,1414
0,1415
0,1416
0,1417
0,1418
0,1419
0,1420
0,1421
0,1422
0,1423
0,1424
0,1425
0,1426
0,1427
0,1428
0,1429
0,1430
0,1431
0,1432
0,1433
0,1434
0,1435
0,1436
0,1437
0,1438
0,1439
