Power,Minute
1370,479
1370,480
1370,481
1370,482
1370,483
1370,484
1370,485
1370,486
1370,487
2370,488
2370,489
2370,490
2370,491
2370,492
2370,493
2370,494
2370,495
2370,496
2370,497
2370,498
2370,499
2370,500
2370,501
2370,502
2370,503
2370,504
2370,505
2370,506
2370,507
2370,508
2370,509
2370,510
2370,511
2370,512
2370,513
2370,514
2370,515
2370,516
2370,517
2370,518
2370,519
2370,520
2370,521
2370,522
2370,523
2370,524
2370,525
2370,526
2370,527
2370,528
2370,529
2370,530
3170,531
3170,532
3170,533
3170,534
3170,535
3170,536
3170,537
3170,538
3170,539
3170,540
3170,541
3170,542
3170,543
3170,544
3170,545
3170,546
3170,547
3170,548
3170,549
3170,550
3170,551
3170,552
3170,553
3170,554
3170,555
3170,556
3170,557
3170,558
3170,559
3170,560
3170,561
3170,562
3170,563
3170,564
3170,565
3170,566
3170,567
3170,568
3170,569
3170,570
3170,571
3170,572
3170,573
3170,574
3170,575
3170,576
3170,577
3170,578
3170,579
3170,580
3170,581
3170,582
3170,583
3170,584
3170,585
3170,586
3170,587
3170,588
3170,589
3170,590
3170,591
3170,592
3170,593
3170,594
3170,595
3420,596
3420,597
3420,598
3420,599
3420,600
3420,601
3420,602
3420,603
3420,604
3420,605
3420,606
3420,607
3420,608
3420,609
3420,610
3420,611
3420,612
3420,613
3420,614
3420,615
3420,616
3420,617
3420,618
3420,619
3420,620
3420,621
3420,622
3420,623
3420,624
3420,625
3420,626
3420,627
3420,628
3420,629
3420,630
3420,631
3420,632
3420,633
3420,634
3420,635
3420,636
3420,637
3420,638
3420,639
3420,640
3420,641
3420,642
3420,643
3420,644
3420,645
3420,646
3420,647
3420,648
3420,649
3420,650
3420,651
3420,652
3420,653
3420,654
4420,655
4420,656
4420,657
4420,658
4420,659
4420,660
4420,661
4420,662
4420,663
4420,664
4420,665
4420,666
4420,667
4420,668
4420,669
4420,670
4420,671
4420,672
4420,673
4420,674
4420,675
4420,676
4420,677
4420,678
4420,679
4420,680
4420,681
4420,682
4420,683
4420,684
4420,685
4420,686
4420,687
4420,688
4420,689
4420,690
4420,691
4420,692
4420,693
4420,694
4420,695
4420,696
4420,697
4420,698
4420,699
4420,700
4420,701
4420,702
4420,703
4420,704
4420,705
4420,706
4420,707
4420,708
4420,709
4420,710
4420,711
4420,712
4420,713
4420,714
4420,715
4420,716
4420,717
4420,718
4420,719
4420,720
4420,721
4420,722
4420,723
4420,724
4420,725
4420,726
4420,727
4420,728
4420,729
4420,730
4420,731
4420,732
4420,733
4420,734
4420,735
4420,736
4420,737
4420,738
4420,739
4420,740
4420,741
4420,742
4420,743
4420,744
4420,745
4420,746
4420,747
4420,748
4420,749
4420,750
4420,751
4420,752
4420,753
4420,754
4420,755
4420,756
4420,757
4420,758
4420,759
4420,760
4420,761
4420,762
4420,763
4420,764
4420,765
4420,766
4420,767
4420,768
4420,769
4420,770
4420,771
4420,772
4420,773
4420,774
4420,775
4420,776
4420,777
4420,778
4420,779
4420,780
4420,781
4420,782
4620,783
4620,784
4620,785
4620,786
4620,787
4620,788
4620,789
4620,790
4620,791
4620,792
4620,793
4620,794
4620,795
4620,796
4620,797
4620,798
4620,799
4620,800
4620,801
4620,802
4620,803
4620,804
4620,805
4620,806
4620,807
4620,808
4620,809
4620,810
4620,811
4620,812
4620,813
4620,814
4620,815
4620,816
4620,817
4620,818
4620,819
4620,820
4620,821
4620,822
4620,823
4620,824
4620,825
4620,826
4620,827
4620,828
4620,829
4620,830
4620,831
4620,832
4620,833
4620,834
4620,835
4620,836
4620,837
4620,838
4620,839
4620,840
4620,841
4620,842
4620,843
4620,844
4620,845
4620,846
4620,847
4620,848
4620,849
4620,850
4620,851
4620,852
4620,853
4620,854
4620,855
4620,856
4620,857
4620,858
4620,859
4620,860
4620,861
4620,862
4620,863
4620,864
4620,865
4620,866
4620,867
4620,868
4620,869
4620,870
4620,871
4620,872
4620,873
4620,874
4620,875
4620,876
4620,877
4620,878
4620,879
4620,880
4620,881
4620,882
4620,883
4620,884
4620,885
4620,886
4620,887
4620,888
4620,889
4620,890
4620,891
4620,892
4620,893
4620,894
4620,895
4620,896
4620,897
4620,898
4620,899
4620,900
4620,901
4620,902
4620,903
4620,904
4620,905
4620,906
4620,907
4620,908
4620,909
4620,910
4620,911
4620,912
4620,913
4620,914
4620,915
4620,916
4620,917
4620,918
4620,919
4620,920
4620,921
4620,922
4620,923
4620,924
4620,925
4620,926
4620,927
4500,928
4500,929
4500,930
4500,931
4500,932
4500,933
4500,934
4500,935
4500,936
4500,937
4500,938
4500,939
4500,940
4500,941
4500,942
4500,943
4500,944
4500,945
4500,946
4500,947
4500,948
4500,949
4500,950
4500,951
4500,952
4500,953
4500,954
4500,955
4500,956
4500,957
4500,958
4500,959
4500,960
4500,961
4500,962
4500,963
4500,964
4500,965
4500,966
4500,967
4500,968
4500,969
4500,970
4500,971
4500,972
4500,973
4500,974
4500,975
4500,976
4500,977
4500,978
4500,979
4500,980
4500,981
4500,982
4500,983
4500,984
4500,985
4500,986
4500,987
4500,988
4500,989
4500,990
4500,991
4500,992
4500,993
4500,994
4500,995
4500,996
4500,997
4500,998
4500,999
4500,1000
4500,1001
4500,1002
4500,1003
4500,1004
4500,1005
4500,1006
4500,1007
4500,1008
4500,1009
4500,1010
4500,1011
4500,1012
4500,1013
4500,1014
4500,1015
4500,1016
4500,1017
4500,1018
4500,1019
4500,1020
3700,1021
3700,1022
3700,1023
3700,1024
3700,1025
3700,1026
3700,1027
3700,1028
3700,1029
3700,1030
3700,1031
3700,1032
3700,1033
3700,1034
3700,1035
3700,1036
3700,1037
3700,1038
3700,1039
3700,1040
3700,1041
3700,1042
3700,1043
3700,1044
3700,1045
3700,1046
3700,1047
3700,1048
3700,1049
3700,1050
3700,1051
3700,1052
3700,1053
3700,1054
3700,1055
3700,1056
3700,1057
3700,1058
3700,1059
3700,1060
3700,1061
3700,1062
3700,1063
3700,1064
3700,1065
3700,1066
3700,1067
3700,1068
3700,1069
3700,1070
3700,1071
3700,1072
3700,1073
3700,1074
3700,1075
3700,1076
3700,1077
3700,1078
3700,1079
3700,1080
3700,1081
3700,1082
3700,1083
3700,1084
3700,1085
3700,1086
3700,1087
3700,1088
3700,1089
3700,1090
3700,1091
3700,1092
3700,1093
3700,1094
3700,1095
3700,1096
3650,1097
3650,1098
3650,1099
3650,1100
3650,1101
3650,1102
3650,1103
3650,1104
3650,1105
3650,1106
3650,1107
3650,1108
3650,1109
3650,1110
3650,1111
3650,1112
3650,1113
3650,1114
3650,1115
3650,1116
3650,1117
3650,1118
3650,1119
3650,1120
3650,1121
3650,1122
3650,1123
3650,1124
3650,1125
3650,1126
3650,1127
3650,1128
3650,1129
3650,1130
3650,1131
3650,1132
3650,1133
3650,1134
3650,1135
3650,1136
3650,1137
3650,1138
3650,1139
3650,1140
3650,1141
3650,1142
3650,1143
3650,1144
3650,1145
3650,1146
3650,1147
2450,1148
2450,1149
2450,1150
2450,1151
2450,1152
2450,1153
2450,1154
2450,1155
2450,1156
2450,1157
2450,1158
2450,1159
2450,1160
2450,1161
2450,1162
2450,1163
2450,1164
2450,1165
2450,1166
2450,1167
2450,1168
2450,1169
2450,1170
2450,1171
2450,1172
2450,1173
3950,1174
3950,1175
3950,1176
3950,1177
3950,1178
3950,1179
3950,1180
3950,1181
3950,1182
3950,1183
3950,1184
3950,1185
3950,1186
3950,1187
3950,1188
3950,1189
3950,1190
3950,1191
3950,1192
3950,1193
3950,1194
3950,1195
3950,1196
3700,1197
3700,1198
3700,1199
3700,1200
3700,1201
3700,1202
3700,1203
3700,1204
3700,1205
3700,1206
3700,1207
3700,1208
3700,1209
3700,1210
3700,1211
3700,1212
3700,1213
3700,1214
3700,1215
3700,1216
3700,1217
3700,1218
3700,1219
3700,1220
3700,1221
3700,1222
3700,1223
3700,1224
3700,1225
3700,1226
3700,1227
3700,1228
3700,1229
3700,1230
3700,1231
3700,1232
3700,1233
3700,1234
3700,1235
3700,1236
3700,1237
3700,1238
3700,1239
3700,1240
3700,1241
3700,1242
3700,1243
3700,1244
3700,1245
3700,1246
3700,1247
3700,1248
3700,1249
3700,1250
3700,1251
3700,1252
3700,1253
3700,1254
3700,1255
3700,1256
3700,1257
3700,1258
3700,1259
3700,1260
3700,1261
3700,1262
3700,1263
3700,1264
3700,1265
3700,1266
3700,1267
3700,1268
3700,1269
3700,1270
3700,1271
3700,1272
3700,1273
3700,1274
3700,1275
3700,1276
3700,1277
3700,1278
3700,1279
3700,1280
3700,1281
3700,1282
3700,1283
3700,1284
3700,1285
3700,1286
3700,1287
3700,1288
3700,1289
3700,1290
3700,1291
3700,1292
3700,1293
3700,1294
3700,1295
3700,1296
3700,1297
3700,1298
3700,1299
3700,1300
3700,1301
2700,1302
2700,1303
2700,1304
2700,1305
2700,1306
2700,1307
2700,1308
2700,1309
2700,1310
2700,1311
2700,1312
2700,1313
2700,1314
2700,1315
2700,1316
2700,1317
2700,1318
2700,1319
2700,1320
2700,1321
2700,1322
2700,1323
2700,1324
2700,1325
2700,1326
2700,1327
2700,1328
2700,1329
2700,1330
2700,1331
2700,1332
2700,1333
2700,1334
2700,1335
2700,1336
2700,1337
2700,1338
2500,1339
2500,1340
2500,1341
2500,1342
2500,1343
2500,1344
2500,1345
2500,1346
2500,1347
2500,1348
2500,1349
2500,1350
2500,1351
2500,1352
2500,1353
2500,1354
2500,1355
2500,1356
2500,1357
2500,1358
2500,1359
2500,1360
2500,1361
2500,1362
2500,1363
2500,1364
2500,1365
2500,1366
2500,1367
2500,1368
2500,1369
2500,1370
2500,1371
2500,1372
2500,1373
2500,1374
2500,1375
2500,1376
2500,1377
1000,1378
1000,1379
1000,1380
1000,1381
1000,1382
1000,1383
1000,1384
1000,1385
1000,1386
1000,1387
1000,1388
1000,1389
1000,1390
1000,1391
1000,1392
1000,1393
1000,1394
1000,1395
1000,1396
1000,1397
1000,1398
1000,1399
1000,1400
1000,1401
1000,1402
1000,1403
1000,1404
1000,1405
1000,1406
1000,1407
1000,1408
1000,1409
1000,1410
1000,1411
1000,1412
1000,1413
1000,1414
1000,1415
1000,1416
1000,1417
1000,1418
1000,1419
1000,1420
1000,1421
1000,1422
1000,1423
1000,1424
1000,1425
1000,1426
1000,1427
1000,1428
1000,1429
1000,1430
1000,1431
1000,1432
1000,1433
1000,1434
0,1435
0,1436
0,1437
0,1438
0,1439
