Power,Minute
1370,480
1370,481
1370,482
1370,483
1370,484
1370,485
1370,486
1370,487
1370,488
1370,489
1370,490
1370,491
1370,492
1370,493
1370,494
1370,495
1370,496
1370,497
1370,498
1370,499
1370,500
1370,501
1370,502
1370,503
1370,504
1370,505
1370,506
1370,507
1370,508
1370,509
1370,510
1370,511
1370,512
1370,513
1620,514
1620,515
1620,516
1620,517
1620,518
1620,519
1620,520
1620,521
1620,522
1620,523
1620,524
1620,525
1620,526
1620,527
1620,528
1620,529
1620,530
1620,531
1620,532
1620,533
1620,534
1620,535
1620,536
1620,537
1620,538
1620,539
1620,540
1620,541
1620,542
1620,543
1620,544
1620,545
1620,546
1620,547
1620,548
1620,549
1620,550
1620,551
1620,552
1620,553
1620,554
1620,555
1620,556
2420,557
2420,558
2420,559
2420,560
2420,561
2420,562
2420,563
2420,564
2420,565
2420,566
2420,567
2420,568
2420,569
2420,570
2420,571
2420,572
2420,573
2420,574
2420,575
2420,576
2420,577
2420,578
2420,579
2420,580
2420,581
2420,582
2420,583
2420,584
2420,585
2420,586
2420,587
2420,588
2420,589
2420,590
2420,591
2420,592
2420,593
2420,594
2420,595
2420,596
2420,597
2420,598
2420,599
2420,600
2420,601
2420,602
2420,603
2420,604
2420,605
2420,606
2420,607
2420,608
2420,609
2420,610
2420,611
2420,612
2420,613
2420,614
2420,615
2420,616
2420,617
2420,618
2420,619
2420,620
2420,621
2420,622
2420,623
2420,624
2420,625
3420,626
3420,627
3420,628
3420,629
3420,630
3420,631
3420,632
3420,633
3420,634
3420,635
3420,636
3420,637
3420,638
3420,639
3420,640
3420,641
3420,642
3420,643
3420,644
3420,645
3420,646
3420,647
3420,648
3420,649
3420,650
3420,651
3420,652
3420,653
3420,654
3420,655
3420,656
3420,657
3420,658
3420,659
3420,660
3420,661
3420,662
3420,663
3420,664
3420,665
3420,666
3420,667
3420,668
3420,669
3420,670
3420,671
3420,672
3420,673
3420,674
3420,675
3420,676
3420,677
3420,678
3420,679
3420,680
3420,681
3420,682
3420,683
3420,684
3420,685
3420,686
3420,687
3420,688
3420,689
3420,690
3420,691
3420,692
3420,693
3420,694
3420,695
3420,696
3420,697
4420,698
4420,699
4420,700
4420,701
4420,702
4420,703
4420,704
4420,705
4420,706
4420,707
4420,708
4420,709
4420,710
4420,711
4420,712
4420,713
4420,714
4420,715
4420,716
4420,717
4420,718
4420,719
4420,720
4420,721
4420,722
4420,723
4420,724
4420,725
4420,726
4420,727
4420,728
4420,729
4420,730
4420,731
4420,732
4420,733
4420,734
4420,735
4420,736
4420,737
4420,738
4420,739
4420,740
4420,741
4420,742
4420,743
4420,744
4420,745
4420,746
4420,747
4420,748
4420,749
4420,750
4620,751
4620,752
4620,753
4620,754
4620,755
4620,756
4620,757
4620,758
4620,759
4620,760
4620,761
4620,762
4620,763
4620,764
4620,765
4620,766
4620,767
4620,768
4620,769
4620,770
4620,771
4620,772
4620,773
4620,774
4620,775
4620,776
4620,777
4620,778
4620,779
4620,780
4620,781
4620,782
4620,783
4620,784
4620,785
4620,786
4620,787
4620,788
4620,789
4620,790
4620,791
4620,792
4620,793
4620,794
4620,795
4620,796
4620,797
4620,798
4620,799
4620,800
4620,801
4620,802
4620,803
4620,804
4620,805
4620,806
4620,807
4620,808
4620,809
4620,810
4620,811
4620,812
4620,813
4620,814
4620,815
4620,816
4620,817
4620,818
4620,819
4620,820
4620,821
4620,822
4620,823
4620,824
4620,825
4620,826
4620,827
4620,828
4620,829
4620,830
4620,831
4620,832
4620,833
4620,834
4620,835
4620,836
4620,837
4620,838
4620,839
4620,840
4620,841
4620,842
4620,843
4620,844
4620,845
4620,846
4620,847
4620,848
4620,849
4620,850
4620,851
4620,852
4620,853
4620,854
4620,855
4620,856
4620,857
4620,858
4620,859
4620,860
4620,861
4620,862
4620,863
4620,864
4620,865
4620,866
4620,867
4620,868
4620,869
4620,870
4620,871
4620,872
4620,873
4620,874
4620,875
4620,876
4620,877
4620,878
4620,879
4620,880
4620,881
4620,882
4620,883
4620,884
4620,885
4620,886
4620,887
4620,888
4620,889
4620,890
4620,891
4620,892
4620,893
4620,894
4620,895
4620,896
4620,897
4620,898
4620,899
4620,900
4620,901
4620,902
4620,903
4620,904
4620,905
4620,906
4620,907
4620,908
4620,909
4620,910
4620,911
4620,912
4620,913
4620,914
4620,915
4620,916
4620,917
4620,918
4620,919
4620,920
4620,921
4620,922
4620,923
4620,924
4620,925
4620,926
4620,927
4620,928
4620,929
4620,930
4620,931
4620,932
4620,933
4620,934
4620,935
4620,936
4620,937
4620,938
4620,939
4620,940
4620,941
4620,942
4620,943
4620,944
4620,945
4620,946
4620,947
4620,948
4620,949
4620,950
4620,951
4620,952
4620,953
4620,954
4620,955
4620,956
4620,957
4620,958
4620,959
4620,960
4620,961
4620,962
4620,963
4620,964
4620,965
4620,966
4620,967
4620,968
4620,969
4620,970
4620,971
4620,972
4620,973
4620,974
4620,975
4620,976
4620,977
4620,978
4620,979
4620,980
4620,981
4620,982
4620,983
4620,984
4620,985
4620,986
4620,987
4620,988
4620,989
4620,990
4620,991
4620,992
4620,993
4620,994
4620,995
4620,996
4620,997
4620,998
4620,999
4620,1000
4620,1001
4620,1002
4620,1003
4620,1004
4620,1005
4620,1006
4620,1007
4620,1008
4620,1009
4620,1010
4620,1011
4620,1012
4620,1013
4620,1014
4620,1015
4620,1016
4620,1017
4620,1018
4620,1019
4620,1020
4620,1021
4620,1022
4620,1023
4620,1024
4620,1025
4620,1026
4620,1027
4620,1028
4620,1029
4620,1030
4620,1031
4620,1032
4620,1033
4620,1034
4620,1035
4620,1036
4620,1037
4620,1038
4620,1039
4620,1040
4500,1041
4500,1042
4500,1043
4500,1044
4500,1045
4500,1046
4500,1047
4500,1048
4500,1049
4500,1050
4500,1051
4500,1052
4500,1053
4500,1054
4500,1055
4500,1056
4500,1057
4500,1058
4500,1059
4500,1060
4500,1061
4500,1062
4500,1063
4500,1064
4500,1065
4500,1066
4500,1067
4500,1068
4500,1069
4500,1070
4500,1071
4500,1072
4500,1073
4500,1074
4500,1075
4500,1076
4500,1077
4500,1078
4500,1079
4500,1080
4500,1081
4500,1082
4500,1083
4500,1084
4500,1085
4500,1086
4500,1087
4500,1088
4500,1089
4500,1090
4500,1091
4500,1092
4500,1093
4500,1094
4500,1095
4500,1096
4500,1097
4500,1098
4500,1099
4500,1100
4500,1101
4500,1102
4500,1103
4500,1104
4500,1105
4500,1106
4500,1107
4500,1108
4500,1109
4500,1110
4500,1111
4500,1112
4500,1113
4500,1114
4500,1115
4500,1116
4500,1117
4500,1118
4500,1119
4500,1120
4500,1121
4500,1122
4500,1123
4500,1124
4500,1125
4500,1126
4500,1127
4500,1128
4500,1129
4500,1130
4500,1131
4500,1132
4500,1133
4500,1134
4500,1135
4500,1136
4500,1137
4500,1138
4500,1139
4500,1140
4500,1141
4500,1142
4500,1143
4500,1144
4500,1145
4500,1146
4500,1147
4500,1148
4500,1149
4500,1150
4500,1151
4500,1152
4500,1153
4500,1154
4500,1155
4500,1156
4500,1157
4500,1158
4500,1159
4500,1160
4500,1161
4500,1162
4500,1163
4450,1164
4450,1165
4450,1166
4450,1167
4450,1168
4450,1169
3650,1170
3650,1171
3650,1172
3650,1173
3650,1174
3650,1175
3650,1176
3650,1177
3650,1178
3650,1179
3650,1180
3650,1181
3650,1182
3650,1183
3650,1184
3650,1185
5150,1186
5150,1187
5150,1188
5150,1189
5150,1190
5150,1191
5150,1192
3950,1193
3950,1194
3950,1195
3950,1196
3950,1197
3950,1198
3950,1199
3950,1200
3950,1201
3950,1202
3950,1203
3950,1204
3950,1205
3950,1206
3950,1207
3950,1208
3950,1209
3950,1210
3950,1211
3950,1212
3950,1213
3700,1214
3700,1215
3700,1216
3700,1217
3700,1218
3700,1219
3700,1220
3700,1221
3700,1222
3700,1223
3700,1224
3700,1225
3700,1226
3700,1227
3700,1228
3700,1229
3700,1230
3700,1231
3700,1232
3700,1233
3700,1234
3700,1235
3700,1236
3700,1237
3700,1238
3700,1239
3700,1240
3700,1241
3700,1242
3700,1243
3700,1244
3500,1245
3500,1246
3500,1247
3500,1248
3500,1249
3500,1250
3500,1251
3500,1252
3500,1253
2500,1254
2500,1255
2500,1256
2500,1257
2500,1258
2500,1259
2500,1260
2500,1261
2500,1262
2500,1263
2500,1264
2500,1265
2500,1266
2500,1267
2500,1268
2500,1269
2500,1270
2500,1271
2500,1272
2500,1273
2500,1274
2500,1275
2500,1276
2500,1277
2500,1278
2500,1279
2500,1280
2500,1281
2500,1282
2500,1283
2500,1284
2500,1285
2500,1286
2500,1287
2500,1288
2500,1289
2500,1290
2500,1291
2500,1292
2500,1293
2500,1294
2500,1295
2500,1296
2500,1297
2500,1298
2500,1299
2500,1300
2500,1301
2500,1302
2500,1303
2500,1304
2500,1305
2500,1306
2500,1307
2500,1308
2500,1309
2500,1310
2500,1311
2500,1312
2500,1313
2500,1314
2500,1315
2500,1316
2500,1317
2500,1318
2500,1319
2500,1320
2500,1321
2500,1322
2500,1323
2500,1324
2500,1325
2500,1326
2500,1327
2500,1328
2500,1329
2500,1330
2500,1331
2500,1332
2500,1333
2500,1334
2500,1335
2500,1336
2500,1337
2500,1338
2500,1339
2500,1340
2500,1341
2500,1342
2500,1343
2500,1344
2500,1345
2500,1346
2500,1347
2500,1348
2500,1349
2500,1350
2500,1351
2500,1352
2500,1353
2500,1354
2500,1355
2500,1356
2500,1357
2500,1358
2500,1359
2500,1360
2500,1361
1000,1362
1000,1363
1000,1364
1000,1365
1000,1366
1000,1367
1000,1368
1000,1369
1000,1370
1000,1371
1000,1372
1000,1373
1000,1374
1000,1375
1000,1376
1000,1377
1000,1378
1000,1379
1000,1380
1000,1381
1000,1382
1000,1383
1000,1384
1000,1385
1000,1386
1000,1387
1000,1388
1000,1389
1000,1390
1000,1391
1000,1392
1000,1393
1000,1394
1000,1395
1000,1396
1000,1397
1000,1398
1000,1399
1000,1400
1000,1401
1000,1402
1000,1403
1000,1404
1000,1405
1000,1406
1000,1407
1000,1408
1000,1409
1000,1410
1000,1411
1000,1412
1000,1413
1000,1414
1000,1415
1000,1416
1000,1417
1000,1418
1000,1419
1000,1420
0,1421
0,1422
0,1423
0,1424
0,1425
0,1426
0,1427
0,1428
0,1429
0,1430
0,1431
0,1432
0,1433
0,1434
0,1435
0,1436
0,1437
0,1438
0,1439
