Power,Minute
2170,484
2170,485
2170,486
2170,487
2170,488
2170,489
2170,490
2420,491
2420,492
2420,493
2420,494
2420,495
2420,496
2420,497
2420,498
2420,499
2420,500
2420,501
2420,502
2420,503
2420,504
2420,505
2420,506
2420,507
2420,508
2420,509
2420,510
2420,511
2420,512
2420,513
2420,514
2420,515
2420,516
2420,517
2420,518
2420,519
2420,520
2420,521
2420,522
2420,523
2420,524
2420,525
2420,526
2420,527
2420,528
2420,529
2420,530
2420,531
2420,532
2420,533
2420,534
2420,535
2420,536
2420,537
2420,538
2420,539
2420,540
2420,541
2420,542
2420,543
2420,544
2420,545
2420,546
2420,547
2420,548
2420,549
2420,550
2420,551
2420,552
2420,553
2420,554
2420,555
2420,556
2420,557
2420,558
2420,559
2420,560
2420,561
2420,562
2420,563
2420,564
2420,565
2420,566
2420,567
2420,568
2420,569
2420,570
2420,571
2420,572
2420,573
2420,574
2420,575
2420,576
2420,577
2420,578
2420,579
2420,580
3420,581
3420,582
3420,583
3420,584
3420,585
3420,586
3420,587
3420,588
3420,589
3420,590
3420,591
3420,592
3420,593
3420,594
3420,595
3420,596
3420,597
3420,598
3420,599
3420,600
3420,601
3420,602
3420,603
3420,604
3420,605
3420,606
3420,607
3420,608
3420,609
3420,610
3420,611
3420,612
3420,613
3420,614
3420,615
3420,616
3420,617
3420,618
3420,619
3420,620
3420,621
3420,622
3420,623
3420,624
3420,625
3420,626
3420,627
3420,628
3420,629
3420,630
3420,631
3420,632
3420,633
3420,634
3420,635
3420,636
3420,637
3420,638
3420,639
3420,640
3420,641
3420,642
3420,643
3420,644
3420,645
3420,646
3420,647
3420,648
3420,649
3420,650
3420,651
3420,652
3420,653
3420,654
3420,655
3420,656
3420,657
3420,658
3420,659
3420,660
3420,661
3420,662
3420,663
3420,664
3420,665
3420,666
3420,667
3420,668
3420,669
3420,670
3420,671
3420,672
3420,673
3420,674
3420,675
3420,676
3420,677
3420,678
3420,679
3420,680
3420,681
3420,682
3420,683
3420,684
3420,685
3420,686
3420,687
3420,688
3420,689
3420,690
3420,691
3420,692
3420,693
3420,694
3420,695
3420,696
3420,697
3420,698
3420,699
3420,700
3420,701
3420,702
3420,703
3420,704
3420,705
3420,706
3420,707
3420,708
3420,709
3420,710
3420,711
3420,712
3420,713
3420,714
3420,715
3420,716
3420,717
3420,718
3420,719
3420,720
3420,721
3420,722
3420,723
3420,724
3420,725
3420,726
3420,727
3420,728
3420,729
3420,730
3420,731
3420,732
3420,733
3420,734
3420,735
3420,736
3420,737
3420,738
3420,739
3420,740
3420,741
3420,742
3420,743
3420,744
3420,745
3420,746
3420,747
3420,748
3420,749
3420,750
3420,751
3420,752
3620,753
3620,754
3620,755
3620,756
3620,757
3620,758
3620,759
3620,760
3620,761
3620,762
4620,763
4620,764
4620,765
4620,766
4620,767
4620,768
4620,769
4620,770
4620,771
4620,772
4620,773
4620,774
4620,775
4620,776
4620,777
4620,778
4620,779
4620,780
4620,781
4620,782
4620,783
4620,784
4620,785
4620,786
4620,787
4620,788
4620,789
4620,790
4620,791
4620,792
4620,793
4620,794
4620,795
4620,796
4620,797
4620,798
4620,799
4620,800
4620,801
4620,802
4620,803
4620,804
4620,805
4620,806
4620,807
4620,808
4620,809
4620,810
4620,811
4620,812
4620,813
4620,814
4620,815
4620,816
4620,817
4620,818
4620,819
4620,820
4620,821
4620,822
4620,823
4620,824
4620,825
4620,826
4620,827
4620,828
4620,829
4620,830
4620,831
4620,832
4620,833
4620,834
4620,835
4620,836
4620,837
4620,838
4620,839
4620,840
4620,841
4620,842
4620,843
4620,844
4620,845
4620,846
4620,847
4620,848
4620,849
4620,850
4620,851
4620,852
4620,853
4620,854
4620,855
4620,856
4620,857
4620,858
4620,859
4620,860
4620,861
4620,862
4620,863
4620,864
4620,865
4620,866
4620,867
4620,868
4620,869
4620,870
4620,871
4620,872
4620,873
4620,874
4620,875
4620,876
4620,877
4620,878
4620,879
4620,880
4620,881
4620,882
4620,883
4620,884
4620,885
4620,886
4620,887
4620,888
4620,889
4620,890
4620,891
4620,892
4620,893
4620,894
4620,895
4620,896
4620,897
4620,898
4620,899
4620,900
4620,901
4620,902
4620,903
4620,904
4620,905
4620,906
4620,907
4620,908
4620,909
4620,910
4620,911
4620,912
4620,913
4620,914
4620,915
4620,916
4620,917
4620,918
4620,919
4620,920
4620,921
4620,922
4620,923
4620,924
4620,925
4620,926
4620,927
4620,928
4620,929
4620,930
4620,931
4620,932
4620,933
4620,934
4620,935
4620,936
4620,937
4620,938
4620,939
4620,940
4620,941
4620,942
4620,943
4620,944
4620,945
4620,946
4620,947
4620,948
4620,949
4620,950
4620,951
4620,952
4620,953
4620,954
4620,955
4620,956
4620,957
4620,958
4620,959
4620,960
4620,961
4620,962
4620,963
4620,964
4620,965
4620,966
4620,967
4620,968
4620,969
4620,970
4620,971
4620,972
4620,973
4620,974
4620,975
4620,976
4620,977
4620,978
4620,979
4620,980
4620,981
4620,982
4620,983
4620,984
4620,985
4620,986
4620,987
4620,988
4620,989
4620,990
4620,991
4620,992
4620,993
4620,994
4620,995
4620,996
4620,997
4620,998
4620,999
4620,1000
4620,1001
4620,1002
4620,1003
4620,1004
4620,1005
4620,1006
4620,1007
4620,1008
4620,1009
4620,1010
4620,1011
4620,1012
4620,1013
4620,1014
4620,1015
4620,1016
4620,1017
4620,1018
4620,1019
4620,1020
4620,1021
4620,1022
4620,1023
4620,1024
4620,1025
4620,1026
4620,1027
3420,1028
3420,1029
3420,1030
3420,1031
3420,1032
3420,1033
3420,1034
3420,1035
3420,1036
3420,1037
3420,1038
3420,1039
3420,1040
3420,1041
3420,1042
3420,1043
3420,1044
3420,1045
3420,1046
3420,1047
3420,1048
3420,1049
3420,1050
3420,1051
3420,1052
3420,1053
3420,1054
3420,1055
3420,1056
3420,1057
3420,1058
3420,1059
3420,1060
3420,1061
3420,1062
3420,1063
3420,1064
3420,1065
3420,1066
3420,1067
3420,1068
3420,1069
3420,1070
3420,1071
3420,1072
3420,1073
3420,1074
3420,1075
3420,1076
3420,1077
3420,1078
3420,1079
3420,1080
3420,1081
3420,1082
3420,1083
3420,1084
3420,1085
3420,1086
3420,1087
3420,1088
3420,1089
3420,1090
3420,1091
3420,1092
3420,1093
3300,1094
3300,1095
3300,1096
3300,1097
3300,1098
3300,1099
3300,1100
3300,1101
3300,1102
3300,1103
3300,1104
3300,1105
3300,1106
3300,1107
3300,1108
3300,1109
3300,1110
3300,1111
3300,1112
3300,1113
3300,1114
3300,1115
3300,1116
3300,1117
3300,1118
3300,1119
3300,1120
3300,1121
3300,1122
3300,1123
3300,1124
3300,1125
3300,1126
3300,1127
3300,1128
3300,1129
3300,1130
3300,1131
3300,1132
3300,1133
3300,1134
3300,1135
3300,1136
3300,1137
3300,1138
3300,1139
3300,1140
3300,1141
3300,1142
3300,1143
2500,1144
2450,1145
2450,1146
2450,1147
2450,1148
2450,1149
2450,1150
2450,1151
2200,1152
2200,1153
2200,1154
2200,1155
2200,1156
2200,1157
2200,1158
2200,1159
2200,1160
2200,1161
2200,1162
2200,1163
2200,1164
2200,1165
2200,1166
2200,1167
2200,1168
2200,1169
2200,1170
2200,1171
2200,1172
2200,1173
2200,1174
2200,1175
2200,1176
2200,1177
2200,1178
2200,1179
2200,1180
2200,1181
2200,1182
2200,1183
2200,1184
2200,1185
2200,1186
2200,1187
2200,1188
2200,1189
2200,1190
2200,1191
2200,1192
2200,1193
2200,1194
2200,1195
2200,1196
2200,1197
2200,1198
2200,1199
2200,1200
2200,1201
2200,1202
2200,1203
2200,1204
2200,1205
2200,1206
2200,1207
2200,1208
2200,1209
2200,1210
2200,1211
2200,1212
2200,1213
2200,1214
2200,1215
2200,1216
2200,1217
2200,1218
2200,1219
2200,1220
2200,1221
2200,1222
2200,1223
3700,1224
3700,1225
3700,1226
3700,1227
3700,1228
3700,1229
3700,1230
3700,1231
3700,1232
3700,1233
3700,1234
3700,1235
3700,1236
3700,1237
3700,1238
3700,1239
3700,1240
3700,1241
3700,1242
3700,1243
3700,1244
3700,1245
3700,1246
3700,1247
3700,1248
3700,1249
3700,1250
3700,1251
3700,1252
3700,1253
3700,1254
3700,1255
3700,1256
3700,1257
3700,1258
3700,1259
3700,1260
3700,1261
3700,1262
3700,1263
3700,1264
3700,1265
3700,1266
3700,1267
3700,1268
3700,1269
3700,1270
3700,1271
3700,1272
3700,1273
3700,1274
3700,1275
3700,1276
3700,1277
3700,1278
3700,1279
3700,1280
3700,1281
3700,1282
3700,1283
3700,1284
3700,1285
3700,1286
3700,1287
3700,1288
3700,1289
3700,1290
3700,1291
3700,1292
3700,1293
3700,1294
3700,1295
3700,1296
3700,1297
3700,1298
3700,1299
3700,1300
3700,1301
3700,1302
3700,1303
3700,1304
3700,1305
3700,1306
3700,1307
3700,1308
3700,1309
3700,1310
3700,1311
3700,1312
3700,1313
3700,1314
3700,1315
3700,1316
3700,1317
3700,1318
3700,1319
3700,1320
3700,1321
3700,1322
3700,1323
3700,1324
3700,1325
3700,1326
2700,1327
2700,1328
2700,1329
2700,1330
2700,1331
2700,1332
2700,1333
2700,1334
2700,1335
2700,1336
2700,1337
2500,1338
2500,1339
2500,1340
2500,1341
2500,1342
2500,1343
2500,1344
2500,1345
2500,1346
1000,1347
1000,1348
1000,1349
1000,1350
1000,1351
1000,1352
1000,1353
1000,1354
1000,1355
1000,1356
1000,1357
1000,1358
1000,1359
1000,1360
1000,1361
1000,1362
1000,1363
1000,1364
1000,1365
1000,1366
1000,1367
1000,1368
1000,1369
1000,1370
1000,1371
1000,1372
1000,1373
1000,1374
1000,1375
1000,1376
1000,1377
1000,1378
1000,1379
1000,1380
1000,1381
1000,1382
1000,1383
1000,1384
1000,1385
1000,1386
1000,1387
1000,1388
1000,1389
1000,1390
0,1391
0,1392
0,1393
0,1394
0,1395
0,1396
0,1397
0,1398
0,1399
0,1400
0,1401
0,1402
0,1403
0,1404
0,1405
0,1406
0,1407
0,1408
0,1409
0,1410
0,1411
0,1412
0,1413
0,1414
0,1415
0,1416
0,1417
0,1418
0,1419
0,1420
0,1421
0,1422
0,1423
0,1424
0,1425
0,1426
0,1427
0,1428
0,1429
0,1430
0,1431
0,1432
0,1433
0,1434
0,1435
0,1436
0,1437
0,1438
0,1439
