Power,Minute
1320,463
1320,464
1320,465
1320,466
1320,467
1320,468
1320,469
1320,470
1320,471
1320,472
1320,473
1320,474
1320,475
1320,476
1320,477
1320,478
1320,479
1320,480
1320,481
1320,482
1320,483
1320,484
1320,485
1320,486
1320,487
1320,488
1320,489
1320,490
1320,491
1320,492
1370,493
1370,494
1370,495
1370,496
1370,497
1370,498
1370,499
1370,500
1370,501
1370,502
1370,503
1370,504
1370,505
1370,506
1370,507
1370,508
1370,509
2370,510
2370,511
2370,512
2370,513
2370,514
2370,515
2370,516
2370,517
2370,518
2370,519
2370,520
2370,521
2370,522
2370,523
2370,524
2370,525
2370,526
2370,527
2370,528
2370,529
2370,530
2370,531
2370,532
2370,533
2370,534
2370,535
2370,536
2370,537
2370,538
2370,539
2370,540
2370,541
2370,542
2370,543
2370,544
2370,545
2370,546
2370,547
2370,548
2370,549
2370,550
2370,551
2370,552
2370,553
2370,554
2370,555
2370,556
3170,557
3170,558
3170,559
3170,560
3170,561
3170,562
3170,563
3170,564
3170,565
3170,566
3170,567
3170,568
3170,569
3170,570
3170,571
3170,572
3170,573
3170,574
3170,575
3170,576
3170,577
3170,578
3170,579
3170,580
3170,581
3170,582
3170,583
3170,584
3170,585
3170,586
3170,587
3170,588
3170,589
3170,590
3170,591
3170,592
3170,593
3170,594
3170,595
3170,596
3170,597
3170,598
3170,599
3170,600
3170,601
3170,602
3170,603
3170,604
3170,605
3170,606
3170,607
3170,608
3420,609
3420,610
3420,611
3420,612
3420,613
3420,614
3420,615
3420,616
3420,617
3420,618
3420,619
3420,620
3420,621
3420,622
3420,623
3420,624
3420,625
3420,626
3420,627
3420,628
3420,629
3420,630
3420,631
3420,632
3420,633
3420,634
3420,635
3420,636
3420,637
3420,638
3420,639
3420,640
3420,641
3420,642
3420,643
3420,644
3420,645
3420,646
3420,647
3420,648
3420,649
3420,650
3420,651
3420,652
3420,653
3420,654
3420,655
3420,656
3420,657
3420,658
3420,659
3420,660
3420,661
3420,662
3420,663
3420,664
3420,665
3420,666
3420,667
3420,668
3420,669
3420,670
3420,671
3420,672
3420,673
3420,674
3420,675
3420,676
3420,677
3420,678
3420,679
3420,680
3420,681
3420,682
3420,683
3420,684
3420,685
3420,686
3420,687
3420,688
3420,689
3420,690
3420,691
3420,692
3420,693
3420,694
3420,695
3420,696
3420,697
3420,698
3420,699
3420,700
3420,701
3420,702
3420,703
3420,704
3420,705
3420,706
3420,707
3420,708
3420,709
3420,710
3420,711
3420,712
3420,713
3420,714
3420,715
3420,716
3420,717
3420,718
3420,719
3420,720
3420,721
3420,722
3420,723
3420,724
3420,725
3420,726
3420,727
3420,728
3420,729
3420,730
3420,731
3420,732
3420,733
3420,734
3420,735
3620,736
3620,737
3620,738
3620,739
3620,740
3620,741
3620,742
3620,743
3620,744
3620,745
3620,746
4620,747
4620,748
4620,749
4620,750
4620,751
4620,752
4620,753
4620,754
4620,755
4620,756
4620,757
4620,758
4620,759
4620,760
4620,761
4620,762
4620,763
4620,764
4620,765
4620,766
4620,767
4620,768
4620,769
4620,770
4620,771
4620,772
4620,773
4620,774
4620,775
4620,776
4620,777
4620,778
4620,779
4620,780
4620,781
4620,782
4620,783
4620,784
4620,785
4620,786
4620,787
4620,788
4620,789
4620,790
4620,791
4620,792
4620,793
4620,794
4620,795
4620,796
4620,797
4620,798
4620,799
4620,800
4620,801
4620,802
4620,803
4620,804
4620,805
4620,806
4620,807
4620,808
4620,809
4620,810
4620,811
4620,812
4620,813
4620,814
4620,815
4620,816
4620,817
4620,818
4620,819
4620,820
4620,821
4620,822
4620,823
4620,824
4620,825
4620,826
4620,827
4620,828
4620,829
4620,830
4620,831
4620,832
4620,833
4620,834
4620,835
4620,836
4620,837
4620,838
4620,839
4620,840
4620,841
4620,842
4620,843
4620,844
4620,845
4620,846
4620,847
4620,848
4620,849
4620,850
4620,851
4620,852
4620,853
4620,854
4620,855
4620,856
4620,857
4620,858
4620,859
4620,860
4620,861
4620,862
4620,863
4620,864
4620,865
4620,866
4620,867
4620,868
4620,869
4620,870
4620,871
4620,872
4620,873
4620,874
4620,875
4620,876
4620,877
4620,878
4620,879
4620,880
4620,881
4620,882
4620,883
4620,884
4620,885
4620,886
4620,887
4620,888
4620,889
4620,890
4620,891
4620,892
4620,893
4620,894
4620,895
4620,896
4620,897
4620,898
4620,899
4620,900
4620,901
4620,902
4620,903
4620,904
4620,905
4620,906
4620,907
4620,908
4620,909
4620,910
4620,911
4620,912
4620,913
4620,914
4620,915
4620,916
4620,917
4620,918
4620,919
4620,920
4620,921
4620,922
4620,923
4620,924
4620,925
4620,926
4620,927
4620,928
4620,929
4620,930
4620,931
4620,932
4620,933
4620,934
4620,935
4620,936
4620,937
4620,938
4620,939
4620,940
4620,941
4620,942
4620,943
4620,944
4620,945
4620,946
4620,947
4620,948
4620,949
4620,950
4620,951
4620,952
4620,953
4620,954
4620,955
4620,956
4620,957
4620,958
4620,959
4620,960
4620,961
4620,962
4620,963
4620,964
4620,965
4620,966
4620,967
4620,968
4620,969
4620,970
4620,971
4620,972
4620,973
4620,974
4620,975
4620,976
4620,977
4620,978
4620,979
4620,980
4620,981
4620,982
4620,983
4620,984
4620,985
4620,986
4620,987
4620,988
4620,989
4620,990
4620,991
4620,992
4620,993
4620,994
4620,995
4620,996
4620,997
4620,998
4620,999
4620,1000
4620,1001
4620,1002
4620,1003
4620,1004
4620,1005
4620,1006
4620,1007
4620,1008
4620,1009
4620,1010
4620,1011
3820,1012
3820,1013
3820,1014
3820,1015
3820,1016
3820,1017
3820,1018
3820,1019
3820,1020
3820,1021
3820,1022
3820,1023
3820,1024
3820,1025
3820,1026
3820,1027
3820,1028
3820,1029
3820,1030
3820,1031
3820,1032
3820,1033
3820,1034
3820,1035
3820,1036
3820,1037
3700,1038
3700,1039
3700,1040
3700,1041
3700,1042
3700,1043
3700,1044
3700,1045
3700,1046
3700,1047
3700,1048
3700,1049
3700,1050
3700,1051
3700,1052
3700,1053
3700,1054
3700,1055
3700,1056
3700,1057
3700,1058
3700,1059
3700,1060
3700,1061
3700,1062
3700,1063
3700,1064
3700,1065
3700,1066
3700,1067
3700,1068
3700,1069
3700,1070
3700,1071
3700,1072
3700,1073
3700,1074
3700,1075
3700,1076
3700,1077
3700,1078
3700,1079
3700,1080
3700,1081
3700,1082
3700,1083
3700,1084
3700,1085
3700,1086
3700,1087
3700,1088
3700,1089
3700,1090
3700,1091
3700,1092
3700,1093
3700,1094
3700,1095
3700,1096
3700,1097
3700,1098
3700,1099
3700,1100
3700,1101
3700,1102
3700,1103
3700,1104
3700,1105
3700,1106
3700,1107
3700,1108
3700,1109
3700,1110
3700,1111
3700,1112
3700,1113
3700,1114
3700,1115
3700,1116
3700,1117
3700,1118
3700,1119
3700,1120
3700,1121
3700,1122
3700,1123
3700,1124
3700,1125
3700,1126
3700,1127
3700,1128
3700,1129
3700,1130
3700,1131
3700,1132
3700,1133
3700,1134
3700,1135
3700,1136
3700,1137
3700,1138
3700,1139
3700,1140
3700,1141
3700,1142
3700,1143
3700,1144
3700,1145
3700,1146
3700,1147
3700,1148
3700,1149
3700,1150
3700,1151
3700,1152
3700,1153
3700,1154
3700,1155
3700,1156
3700,1157
3700,1158
3700,1159
3700,1160
3700,1161
3700,1162
3700,1163
3700,1164
3700,1165
3700,1166
3700,1167
3700,1168
3700,1169
3700,1170
3700,1171
3700,1172
3700,1173
3700,1174
3700,1175
3700,1176
3700,1177
3700,1178
3700,1179
3700,1180
3700,1181
3700,1182
3700,1183
3700,1184
3700,1185
3700,1186
3700,1187
2500,1188
2500,1189
2500,1190
2500,1191
2500,1192
2500,1193
2500,1194
2500,1195
2500,1196
2500,1197
2500,1198
2500,1199
2500,1200
2500,1201
2500,1202
2500,1203
2500,1204
2500,1205
2500,1206
2500,1207
2500,1208
2500,1209
2500,1210
2500,1211
2500,1212
2500,1213
2500,1214
2500,1215
2500,1216
2500,1217
2300,1218
2300,1219
2300,1220
2300,1221
2300,1222
2300,1223
2300,1224
2300,1225
2300,1226
2300,1227
2300,1228
2300,1229
2300,1230
2300,1231
2300,1232
2300,1233
2300,1234
2300,1235
2300,1236
2300,1237
2050,1238
2050,1239
2050,1240
2050,1241
2050,1242
2050,1243
2050,1244
2050,1245
2050,1246
2050,1247
2050,1248
2050,1249
2050,1250
2050,1251
1050,1252
1050,1253
1050,1254
1050,1255
1050,1256
1050,1257
1050,1258
1050,1259
1050,1260
2550,1261
2550,1262
2550,1263
2550,1264
2550,1265
2550,1266
2550,1267
2550,1268
2550,1269
2550,1270
2550,1271
2550,1272
2550,1273
2550,1274
2550,1275
2550,1276
2550,1277
2550,1278
2550,1279
2550,1280
2550,1281
2550,1282
2550,1283
2550,1284
2550,1285
2500,1286
2500,1287
2500,1288
2500,1289
2500,1290
2500,1291
2500,1292
2500,1293
2500,1294
2500,1295
2500,1296
2500,1297
2500,1298
2500,1299
2500,1300
2500,1301
2500,1302
2500,1303
2500,1304
2500,1305
2500,1306
2500,1307
1500,1308
1500,1309
1500,1310
1500,1311
1500,1312
1500,1313
1500,1314
1500,1315
1500,1316
1500,1317
1500,1318
1500,1319
1500,1320
1500,1321
1500,1322
1500,1323
1500,1324
1500,1325
1500,1326
1500,1327
1500,1328
1500,1329
1500,1330
1500,1331
1500,1332
1500,1333
1500,1334
1500,1335
1500,1336
1500,1337
1500,1338
1500,1339
1500,1340
1500,1341
1500,1342
1500,1343
1500,1344
1500,1345
1500,1346
1500,1347
1500,1348
1500,1349
1500,1350
1500,1351
1500,1352
1500,1353
1500,1354
1500,1355
1500,1356
1500,1357
1500,1358
1500,1359
1500,1360
1500,1361
1500,1362
1500,1363
1500,1364
1500,1365
1500,1366
0,1367
0,1368
0,1369
0,1370
0,1371
0,1372
0,1373
0,1374
0,1375
0,1376
0,1377
0,1378
0,1379
0,1380
0,1381
0,1382
0,1383
0,1384
0,1385
0,1386
0,1387
0,1388
0,1389
0,1390
0,1391
0,1392
0,1393
0,1394
0,1395
0,1396
0,1397
0,1398
0,1399
0,1400
0,1401
0,1402
0,1403
0,1404
0,1405
0,1406
0,1407
0,1408
0,1409
0,1410
0,1411
0,1412
0,1413
0,1414
0,1415
0,1416
0,1417
0,1418
0,1419
0,1420
0,1421
0,1422
0,1423
0,1424
0,1425
0,1426
0,1427
0,1428
0,1429
0,1430
0,1431
0,1432
0,1433
0,1434
0,1435
0,1436
0,1437
0,1438
0,1439
